id,created_at,text,retweets,favorites 
1044625079177547776,2018-09-25 16:30:01,b'The Lord draws good out of evil through His power and His infinite creativity.',4965,24124
1044187189058260996,2018-09-24 11:30:00,"b'Let us allow the Holy Spirit to clothe us with the weapons of dialogue, understanding, the search for mutual respect and fellowship!'",7225,33645
1043824801175851008,2018-09-23 11:30:00,"b'Let us offer our lives in service and in joy, to make known to everyone that Jesus Christ is our only hope!'",6393,30050
1043749302441467905,2018-09-23 06:30:00,b'The witness of St Padre Pio of Pietrelcina encourages us to live the Beatitudes through prayer and works of mercy.',3983,20012
1043069827055841281,2018-09-21 09:30:00,b'Peace is a choice: it cannot be imposed and it isn\xe2\x80\x99t found by chance.',11510,41795
1043053087609577472,2018-09-21 08:23:29,"b'If you want to reach the heart of God, take the way of mercy, and allow yourself to be treated with mercy. #SantaMarta'",3885,18013
1042708475871145984,2018-09-20 09:34:07,"b'We ask that Jesus protect our Church always, that He protect Her with His mercy, granting each one of us His forgiveness. #SantaMarta'",5015,27708
1042375250602864640,2018-09-19 11:30:00,b'Goodness is loving and never imposes itself. It is a choice.',9045,37084
1041981529617063942,2018-09-18 09:25:30,"b'Meek and humble of heart, close to the people, with compassion, with meekness and tenderness. This is Jesus. #SantaMarta'",4572,22720
1041650476075241474,2018-09-17 11:30:01,b'It takes effort to always do good\xe2\x80\xa6 The road to holiness is not for the lazy!',11261,47145
1041257885739638784,2018-09-16 09:30:00,b'Let us deal with climate change through international cooperation: each person\xe2\x80\x99s choices have repercussions on the life of everyone.',8405,37259
1040933253631365120,2018-09-15 12:00:01,b'Only by giving our life do we conquer evil. This is what Don Pino Puglisi teaches: he lived to spread goodness.',4196,23153
1040593510968176641,2018-09-14 13:30:00,"b'In the suffering that ecclesial wounds cause us, we embrace the Cross of Christ, because evil can only be opposed with love.'",5595,27749
1040518079124529152,2018-09-14 08:30:16,b'Today the Church invites us to contemplate the Cross of Our Lord. Contemplating the Cross for us Christians means contemplating both a sign of defeat and a sign of victory. #SantaMarta',3867,20265
1040179840891199488,2018-09-13 10:06:14,"b'When I am merciful, I am a true child of the Father, because the Father is merciful. #SantaMarta'",5363,28746
1039838535048749057,2018-09-12 11:30:00,b'Mary our Mother knows the joys and difficulties that we experience along our journey.',7321,37221
1039476147199922176,2018-09-11 11:30:00,b'Jesus came down on earth so that we could go up to heaven: this is the mystery of the Cross.',7794,40553
1039113760517120000,2018-09-10 11:30:00,b'Let us involve ourselves in our relationship of love with Jesus and we will be able to perform good works that have the fragrance of the Gospel.',6027,29256
1038751372378873856,2018-09-09 11:30:00,b'God never goes back on His love!',10366,47215
1038388981895847941,2018-09-08 11:30:00,b'May the Virgin Mary help us abandon ourselves with joy to God\xe2\x80\x99s plan for our lives.',10095,46093
1038026596555403265,2018-09-07 11:30:00,"b'Without the right to education there is no real freedom, which allows every person to be the protagonist of their own destiny!'",8830,34616
1037664206420697089,2018-09-06 11:30:00,"b'Remember the more you give yourselves to others, the more you will receive and be happy!'",11502,46085
1037271622619725824,2018-09-05 09:30:01,"b'Carry peace with you to give it to others with your life, with a smile, with works of charity. Saint Mother Teresa, pray for us!'",8494,37870
1036939434258784256,2018-09-04 11:30:01,b'Faith helps us grasp the meaning of life: God is with us and loves us infinitely.',8386,36243
1036577044522364928,2018-09-03 11:30:00,b'True peace is a gift of God that springs from healed and reconciled hearts and reaches out to embrace the entire world.',7244,33659
1036214660503154688,2018-09-02 11:30:01,"b""May God's love become more and more the force that guides and directs our freedom.""",9063,42595
1035837168789254144,2018-09-01 10:30:00,"b'May the Lord strengthen our efforts to care for our common home, and especially for water, a basic good that must be protected and made available to everyone. https://t.co/yS2OZeJg9I'",4427,22176
1035489880808345600,2018-08-31 11:30:00,"b'The love of Christ, welcomed with an open heart, changes us, transforms us, and makes us able to love.'",8009,37061
1035187191415222272,2018-08-30 15:27:13,"b'We Christians do not have a product to sell, we communicate Life.'",5444,29164
1034765107983605760,2018-08-29 11:30:01,b'To pray is the first missionary task of every Christian. It is also the most effective.',8229,37342
1034402716221562880,2018-08-28 11:30:00,"b'If the Lord has gifted you with riches, it is in order to do lots of good things for others in His name.'",10806,46978
1034040327630274560,2018-08-27 11:30:00,"b'Dear Mothers, be like Saint Monica and never give up. Pray unceasingly for your children.'",8727,42971
1033776089741631488,2018-08-26 18:00:01,"b'May God\xe2\x80\x99s blessing come down upon all your families, so that they may be places of love and forgiveness.'",9473,40821
1033677940259606535,2018-08-26 11:30:00,b'I ask our Blessed Mother to intercede for the healing of the survivors of abuse and to confirm every member of our Christian family in the resolve never again to permit these situations to occur.',7914,48258
1033391052215017472,2018-08-25 16:30:00,"b'Is there anything precious that endures at all? Even love itself? Love is God\xe2\x80\x99s dream for us and for the whole human family. Please, never forget this!'",5747,25851
1033383507823878146,2018-08-25 16:00:02,b'Our world needs a revolution of love!  Let that revolution begin with you and your families!',13493,51399
1032953169557553152,2018-08-24 11:30:01,b'The #Family is an icon of God: the bond between a man and a woman generates life and communion.',5801,27368
1032590779951271936,2018-08-23 11:30:01,b'The #Family is the cradle of life and the school of love and acceptance. It is a window thrown open to the mystery of God.',6130,27682
1032228389812285440,2018-08-22 11:30:00,b'We must protect the #Family. Our future depends on it.',7846,36381
1031866003179941889,2018-08-21 11:30:00,b'The #Family is where hope is forged.',6894,30384
1031782956233195521,2018-08-21 06:00:01,"b'Today the World Meeting of #Families begins in Dublin. Let us join in prayer with all the families of the world, especially those in difficulty. @WMOF2018 @LaityFamilyLife'",2727,14250
1031533813795450880,2018-08-20 13:30:00,b'May the Holy Spirit grant us the grace of conversion and the interior anointing needed to express before crimes of abuse our compunction and our resolve courageously to combat them.\xc2\xa0https://t.co/3CDnYUBLid',4777,22480
1031141226400161792,2018-08-19 11:30:00,"b'The Eucharist, Jesus the Bread of Life, is the beating heart of the Church and renews in us the impulse to love.'",6999,36276
1030778837687304192,2018-08-18 11:30:00,b'Love overcomes all difficulties. Love gives us the strength to carry on.',20372,68938
1030416450882883584,2018-08-17 11:30:00,"b'By embracing God\xe2\x80\x99s love, we change the world and transform history.'",10127,44343
1030054061666533379,2018-08-16 11:30:00,b'Faith is nourished by memory: how many wonderful things God has done for us! How generous is our heavenly Father!',8690,39774
1029691676044877824,2018-08-15 11:30:00,"b'Mary, Mother of tenderness who is always near, teach us how to live and have faith.'",12559,59506
1029329287562887168,2018-08-14 11:30:00,"b'Still today there are so many martyrs, so many who are persecuted for the love of Christ. They are the real strength of the Church!'",6209,34511
1028604511202549760,2018-08-12 11:30:00,"b'Thanks to the gift of the Eucharist, our lives too become \xe2\x80\x9cbread broken\xe2\x80\x9d for our brothers and sisters.'",6107,34236
1028242123664052224,2018-08-11 11:30:00,"b'In silence we learn to contemplate God\xe2\x80\x99s works, which surpass all our imagination.'",10481,46265
1027879734187905024,2018-08-10 11:30:00,b'When we place ourselves at the service of our most vulnerable brothers and sisters we experience the joy of unconditional love.',10855,46251
1027517348440416256,2018-08-09 11:30:00,b'The Kingdom of God grows in a mysterious and surprising way throughout the world with the power of a tiny seed.',7769,38228
1027154961266876416,2018-08-08 11:30:01,b'Evil tries to convince us that death is the end of everything. But the Risen Christ reveals a new dimension of eternal life!',8980,44938
1026792571438166016,2018-08-07 11:30:00,b'Jesus reveals the love-filled face of God.',8544,45512
1026430185116192770,2018-08-06 11:30:00,b'The disciples\xe2\x80\x99 experience on Mount Tabor is an invitation to us to abandon worldly things and to contemplate Jesus.',4653,25700
1026067794725662722,2018-08-05 11:30:00,b'The Eucharist is our \xe2\x80\x9creservation\xe2\x80\x9d for Heaven: Jesus leads us on our journey towards eternal life.',6657,35783
1025705407887630336,2018-08-04 11:30:00,b'Support your priests with friendship and affection.',6368,38696
1025343019908620288,2018-08-03 11:30:00,"b'More than anything else, the life of a Christian is a grateful response to a generous Father.'",7008,37612
1024980631439040513,2018-08-02 11:30:00,"b'Charity is the most effective form of witness, because in it people see the love of God.'",12403,56190
1024618244815118336,2018-08-01 11:30:00,"b'Every Church member has a responsibility to become holy, by taking care of others.'",9561,47029
1024255855816990722,2018-07-31 11:30:00,"b'Before helping others, we need to have a personal encounter with God: we need time to pray and to listen to His Word.'",11700,53651
1023863270728454144,2018-07-30 09:30:00,"b'Hear the cry of our many brothers and sisters who are criminally trafficked and exploited. They are not merchandise. They are human beings, and they must be treated as such. #EndHumanTrafficking @M_RSection'",10862,44221
1023531079490199553,2018-07-29 11:30:00,"b'Holiness is not only about the spirit: it is also the feet that take us to our brothers and sisters, and the hands that allow us to help them.'",14243,59707
1022443918389125120,2018-07-26 11:30:00,"b'Grandparents are a treasure in the family. Please, take care of your grandparents: love them and let them talk to your children!'",32179,138195
1021719140086636544,2018-07-24 11:30:00,"b'Prayer is never in vain: it always brings forth something new that, sooner or later, bears fruit.'",20742,78985
